,rmse,params
0,0.6123646443675645,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.025478207275551345, 'max_depth': 6, 'min_child_samples': 7, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 186, 'n_jobs': None, 'num_leaves': 85, 'objective': None, 'random_state': 46, 'reg_alpha': 0.7641228124256855, 'reg_lambda': 0.39732015056913506, 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0, 'verbose': -1}"
0,0.6123954966862577,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.03626798663544405, 'max_depth': 13, 'min_child_samples': 37, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 162, 'n_jobs': None, 'num_leaves': 60, 'objective': None, 'random_state': 46, 'reg_alpha': 0.42250271114505267, 'reg_lambda': 0.4950263214324587, 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0, 'verbose': -1}"
0,0.6124100482302747,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.016529950910224335, 'max_depth': 19, 'min_child_samples': 34, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 221, 'n_jobs': None, 'num_leaves': 149, 'objective': None, 'random_state': 46, 'reg_alpha': 0.13520941171489098, 'reg_lambda': 0.6217052033274946, 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0, 'verbose': -1}"
0,0.6125460767179023,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.013068926579455041, 'max_depth': 14, 'min_child_samples': 27, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 444, 'n_jobs': None, 'num_leaves': 121, 'objective': None, 'random_state': 46, 'reg_alpha': 0.17824271889491983, 'reg_lambda': 0.384139752983257, 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0, 'verbose': -1}"
0,0.6126185256903597,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.019563326684387768, 'max_depth': 13, 'min_child_samples': 40, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 463, 'n_jobs': None, 'num_leaves': 139, 'objective': None, 'random_state': 46, 'reg_alpha': 0.3610577215606111, 'reg_lambda': 0.9332939211721868, 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0, 'verbose': -1}"
0,0.6127336031235302,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.02324289805364105, 'max_depth': 15, 'min_child_samples': 49, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 411, 'n_jobs': None, 'num_leaves': 108, 'objective': None, 'random_state': 46, 'reg_alpha': 0.48221264079418746, 'reg_lambda': 0.6201054945434795, 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0, 'verbose': -1}"
0,0.612735446723995,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.04058755901382146, 'max_depth': 7, 'min_child_samples': 6, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 134, 'n_jobs': None, 'num_leaves': 49, 'objective': None, 'random_state': 46, 'reg_alpha': 0.8240248097865877, 'reg_lambda': 0.9866677767914483, 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0, 'verbose': -1}"
0,0.61279755581579,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.02181365738992855, 'max_depth': 13, 'min_child_samples': 15, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 210, 'n_jobs': None, 'num_leaves': 58, 'objective': None, 'random_state': 46, 'reg_alpha': 0.6920236920600412, 'reg_lambda': 0.5044221199924029, 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0, 'verbose': -1}"
0,0.6128387181532327,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.024290181467428902, 'max_depth': 9, 'min_child_samples': 48, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 476, 'n_jobs': None, 'num_leaves': 126, 'objective': None, 'random_state': 46, 'reg_alpha': 0.0857643575760364, 'reg_lambda': 0.15249777520277208, 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0, 'verbose': -1}"
0,0.6129263837463647,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.030731059494283567, 'max_depth': 14, 'min_child_samples': 37, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 254, 'n_jobs': None, 'num_leaves': 117, 'objective': None, 'random_state': 46, 'reg_alpha': 0.4982420862865806, 'reg_lambda': 0.9448330777647928, 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0, 'verbose': -1}"
0,0.6129319311235931,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.023247344246305233, 'max_depth': 8, 'min_child_samples': 40, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 480, 'n_jobs': None, 'num_leaves': 93, 'objective': None, 'random_state': 46, 'reg_alpha': 0.20413080114633164, 'reg_lambda': 0.6935860706432656, 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0, 'verbose': -1}"
0,0.6130387211986645,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.02101273459498168, 'max_depth': 13, 'min_child_samples': 31, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 178, 'n_jobs': None, 'num_leaves': 144, 'objective': None, 'random_state': 46, 'reg_alpha': 0.8710102749921387, 'reg_lambda': 0.8813473952671381, 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0, 'verbose': -1}"
0,0.6130726803630107,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.05294914713763358, 'max_depth': 7, 'min_child_samples': 29, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 211, 'n_jobs': None, 'num_leaves': 142, 'objective': None, 'random_state': 46, 'reg_alpha': 0.6499772573713004, 'reg_lambda': 0.10972392991210167, 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0, 'verbose': -1}"
0,0.613083011658014,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.014266945535732479, 'max_depth': 13, 'min_child_samples': 26, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 487, 'n_jobs': None, 'num_leaves': 92, 'objective': None, 'random_state': 46, 'reg_alpha': 0.5967512465107682, 'reg_lambda': 0.9554008035253331, 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0, 'verbose': -1}"
0,0.613090404382885,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.04226879705597665, 'max_depth': 18, 'min_child_samples': 26, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 210, 'n_jobs': None, 'num_leaves': 33, 'objective': None, 'random_state': 46, 'reg_alpha': 0.843159588098532, 'reg_lambda': 0.8095427799520177, 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0, 'verbose': -1}"
0,0.6132408301713657,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.0202564296486714, 'max_depth': 9, 'min_child_samples': 35, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 449, 'n_jobs': None, 'num_leaves': 69, 'objective': None, 'random_state': 46, 'reg_alpha': 0.437348155633858, 'reg_lambda': 0.4544474272318071, 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0, 'verbose': -1}"
0,0.6132517119514695,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.008557622323284535, 'max_depth': 10, 'min_child_samples': 37, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 398, 'n_jobs': None, 'num_leaves': 150, 'objective': None, 'random_state': 46, 'reg_alpha': 0.06602234828307785, 'reg_lambda': 0.315663956483059, 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0, 'verbose': -1}"
0,0.6134432853880147,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.028655984783945876, 'max_depth': 16, 'min_child_samples': 50, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 117, 'n_jobs': None, 'num_leaves': 70, 'objective': None, 'random_state': 46, 'reg_alpha': 0.38673727641155964, 'reg_lambda': 0.4536546006282952, 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0, 'verbose': -1}"
0,0.6134533405625581,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.03120937526965103, 'max_depth': 12, 'min_child_samples': 47, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 353, 'n_jobs': None, 'num_leaves': 143, 'objective': None, 'random_state': 46, 'reg_alpha': 0.6583007293551668, 'reg_lambda': 0.6215975484970825, 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0, 'verbose': -1}"
0,0.6134797139652454,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.03651095777200384, 'max_depth': 6, 'min_child_samples': 9, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 274, 'n_jobs': None, 'num_leaves': 120, 'objective': None, 'random_state': 46, 'reg_alpha': 0.6698640774577637, 'reg_lambda': 0.7446697842707929, 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0, 'verbose': -1}"
0,0.6135800783398812,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.049383321569331805, 'max_depth': 5, 'min_child_samples': 50, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 392, 'n_jobs': None, 'num_leaves': 117, 'objective': None, 'random_state': 46, 'reg_alpha': 0.9030499727907247, 'reg_lambda': 0.2288816361253011, 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0, 'verbose': -1}"
0,0.6136849560935479,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 1.0, 'importance_type': 'split', 'learning_rate': 0.047913479209811004, 'max_depth': 17, 'min_child_samples': 32, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 161, 'n_jobs': None, 'num_leaves': 105, 'objective': None, 'random_state': 46, 'reg_alpha': 0.11414585153101131, 'reg_lambda': 0.9580065405603814, 'subsample': 1.0, 'subsample_for_bin': 200000, 'subsample_freq': 0, 'verbose': -1}"
